run_id,seed,phase,speed_profile,altitude_profile,bs_density_profile,bs_spacing_km,generated_flights,run_duration_s,policy,flight_id,origin,destination,route_length_km,speed_kmh,altitude_m,service,handover_count,radio_handover_successes,radio_handover_failures,service_continuity_successes,service_continuity_failures,ping_pong_events,precache_hits,latency_violations,mean_throughput_mbps,mean_sinr_db,total_interruption_ms,completed,service_handover_count,handover_failure_rate,is_high_speed,is_high_altitude,is_dense
10,7,introduction,low,high,dense,3.0,31,1800.0,reactive,5,GimpoHub,Jamsil,15.03,132.02,600.0,remote_uav_hd_control,53,53,0,0,53,38,0,720,9.39,-0.76,5247.59,1,53,0.0,0,1,1
128,11,introduction,medium,high,sparse,5.5,31,1800.0,reactive,14,GimpoHub,Yeouido,8.06,150.92,600.0,remote_uav_hd_control,47,47,0,0,47,38,0,431,3.8,-6.1,5234.71,1,47,0.0,0,1,0
212,11,maturity,high,high,sparse,5.5,31,1800.0,reactive,20,Jamsil,GimpoHub,15.03,195.95,600.0,remote_uav_hd_control,46,46,0,0,46,26,0,480,8.95,1.37,5234.06,1,46,0.0,1,1,0
42,7,growth,low,mid,dense,3.0,31,1800.0,reactive,19,IncheonHub,GimpoHub,8.25,138.31,450.0,remote_uav_hd_control,45,45,0,0,45,29,0,379,8.59,2.5,5230.72,1,45,0.0,0,0,1
42,7,growth,low,mid,dense,3.0,31,1800.0,reactive,2,IncheonHub,GimpoHub,8.25,138.43,450.0,remote_uav_hd_control,45,45,0,0,45,30,0,378,8.6,2.52,5223.63,1,45,0.0,0,0,1
210,11,maturity,high,mid,dense,3.0,31,1800.0,reactive,3,Yeouido,IncheonHub,16.31,226.42,450.0,remote_uav_hd_control,43,43,0,0,43,22,0,431,8.89,2.19,5216.62,1,43,0.0,1,0,1
170,11,growth,high,low,dense,3.0,31,1800.0,reactive,19,Hanam,IncheonHub,33.33,219.2,300.0,remote_uav_hd_control,54,54,0,0,54,33,0,701,13.36,8.69,5216.52,1,54,0.0,1,0,1
2,7,introduction,low,low,dense,3.0,31,1800.0,reactive,25,Jamsil,GimpoHub,15.03,129.91,300.0,remote_uav_hd_control,51,51,0,0,51,34,0,760,9.36,1.73,5215.56,1,51,0.0,0,0,1
0,7,introduction,low,low,sparse,5.5,31,1800.0,reactive,1,GimpoHub,IncheonHub,8.25,128.29,300.0,remote_uav_hd_control,50,50,0,0,50,42,0,349,11.18,7.62,5214.65,1,50,0.0,0,0,0
90,7,maturity,medium,mid,dense,3.0,31,1800.0,reactive,19,Ansan,GimpoHub,18.97,165.03,450.0,remote_uav_hd_control,46,46,0,0,46,34,0,488,13.61,8.75,5214.14,1,46,0.0,0,0,1
110,11,introduction,low,low,dense,3.0,31,1800.0,reactive,21,Jamsil,GimpoHub,15.03,126.16,300.0,remote_uav_hd_control,50,50,0,0,50,31,0,808,8.52,-0.35,5213.83,1,50,0.0,0,0,1
98,7,maturity,high,low,dense,3.0,31,1800.0,reactive,15,Namyangju,GimpoHub,29.43,213.17,300.0,remote_uav_hd_control,50,50,0,0,50,23,0,701,11.95,7.07,5212.13,1,50,0.0,1,0,1
166,11,growth,medium,high,dense,3.0,31,1800.0,reactive,29,GimpoHub,Yeouido,8.06,161.64,600.0,remote_uav_hd_control,47,47,0,0,47,30,0,391,5.1,-4.76,5199.68,1,47,0.0,0,1,1
102,7,maturity,high,mid,dense,3.0,31,1800.0,reactive,30,Anyang,Hanam,22.62,202.13,450.0,remote_uav_hd_control,50,50,0,0,50,30,0,589,11.97,7.35,5196.45,1,50,0.0,1,0,1
196,11,maturity,medium,mid,sparse,5.5,31,1800.0,reactive,3,Yeouido,IncheonHub,16.31,189.79,450.0,remote_uav_hd_control,42,42,0,0,42,21,0,442,11.42,6.57,5194.67,1,42,0.0,1,0,0
162,11,growth,medium,mid,dense,3.0,31,1800.0,reactive,8,Gangnam,IncheonHub,26.93,172.88,450.0,remote_uav_hd_control,50,50,0,0,50,24,0,838,11.27,4.51,5187.69,1,50,0.0,0,0,1
118,11,introduction,low,high,dense,3.0,31,1800.0,reactive,10,Yeouido,GimpoHub,8.06,142.44,600.0,remote_uav_hd_control,49,49,0,0,49,37,0,454,5.26,-4.18,5186.19,1,49,0.0,0,1,1
90,7,maturity,medium,mid,dense,3.0,31,1800.0,reactive,20,Uijeongbu,GimpoHub,19.42,163.65,450.0,remote_uav_hd_control,53,53,0,0,53,35,0,566,13.34,8.38,5183.26,1,53,0.0,0,0,1
38,7,growth,low,low,dense,3.0,31,1800.0,reactive,11,Pangyo,Yeouido,16.47,143.58,300.0,remote_uav_hd_control,49,49,0,0,49,33,0,643,10.93,6.37,5176.27,1,49,0.0,0,0,1
152,11,growth,low,high,sparse,5.5,31,1800.0,reactive,3,GimpoHub,Suwon,23.35,142.8,600.0,remote_uav_hd_control,52,52,0,0,52,41,0,659,15.01,13.02,5175.01,1,52,0.0,0,1,0
72,7,maturity,low,low,sparse,5.5,31,1800.0,reactive,3,Pyeongtaek,GimpoHub,31.14,141.49,300.0,remote_uav_hd_control,51,51,0,0,51,32,0,761,15.54,12.29,5174.86,1,51,0.0,0,0,0
166,11,growth,medium,high,dense,3.0,31,1800.0,reactive,3,GimpoHub,Suwon,23.35,184.21,600.0,remote_uav_hd_control,50,50,0,0,50,32,0,508,14.71,12.37,5173.84,1,50,0.0,1,1,1
126,11,introduction,medium,mid,dense,3.0,31,1800.0,reactive,24,Jamsil,IncheonHub,23.03,172.01,450.0,remote_uav_hd_control,50,50,0,0,50,31,0,746,11.0,4.17,5167.98,1,50,0.0,0,0,1
110,11,introduction,low,low,dense,3.0,31,1800.0,reactive,7,Yeouido,IncheonHub,16.03,140.26,300.0,remote_uav_hd_control,48,48,0,0,48,34,0,591,11.85,7.25,5163.48,1,48,0.0,0,0,1
138,11,introduction,high,mid,dense,3.0,31,1800.0,reactive,4,IncheonHub,Jamsil,23.03,189.35,450.0,remote_uav_hd_control,48,48,0,0,48,32,0,752,9.61,2.73,5161.68,1,48,0.0,1,0,1
62,7,growth,high,low,dense,3.0,31,1800.0,reactive,27,GimpoHub,Gangnam,18.68,199.89,300.0,remote_uav_hd_control,46,46,0,0,46,24,0,523,10.34,4.85,5160.41,1,46,0.0,1,0,1
134,11,introduction,high,low,dense,3.0,31,1800.0,reactive,30,GimpoHub,Jamsil,15.03,209.36,300.0,remote_uav_hd_control,50,50,0,0,50,32,0,510,8.06,-0.71,5155.34,1,50,0.0,1,0,1
44,7,growth,low,high,sparse,5.5,31,1800.0,reactive,10,GimpoHub,Yeouido,8.06,138.37,600.0,remote_uav_hd_control,46,46,0,0,46,28,0,439,5.55,-3.09,5149.41,1,46,0.0,0,1,0
50,7,growth,medium,low,dense,3.0,31,1800.0,reactive,18,Suwon,IncheonHub,31.59,179.55,300.0,remote_uav_hd_control,53,53,0,0,53,33,0,687,15.11,13.49,5148.11,1,53,0.0,0,0,1
46,7,growth,low,high,dense,3.0,31,1800.0,reactive,0,IncheonHub,GimpoHub,8.25,128.68,600.0,remote_uav_hd_control,45,45,0,0,45,30,0,438,7.73,0.37,5148.06,1,45,0.0,0,1,1
116,11,introduction,low,high,sparse,5.5,31,1800.0,reactive,0,GimpoHub,Yeouido,8.06,141.68,600.0,remote_uav_hd_control,47,47,0,0,47,39,0,456,3.91,-5.79,5145.62,1,47,0.0,0,1,0
116,11,introduction,low,high,sparse,5.5,31,1800.0,reactive,20,GimpoHub,Yeouido,8.06,132.32,600.0,remote_uav_hd_control,46,46,0,0,46,34,0,484,3.54,-6.33,5142.66,1,46,0.0,0,1,0
116,11,introduction,low,high,sparse,5.5,31,1800.0,reactive,5,GimpoHub,Yeouido,8.06,132.5,600.0,remote_uav_hd_control,46,46,0,0,46,34,0,484,3.56,-6.3,5141.43,1,46,0.0,0,1,0
160,11,growth,medium,mid,sparse,5.5,31,1800.0,reactive,10,Gangnam,GimpoHub,18.68,183.66,450.0,remote_uav_hd_control,46,46,0,0,46,27,0,602,10.03,3.31,5138.8,1,46,0.0,1,0,0
206,11,maturity,high,low,dense,3.0,31,1800.0,reactive,2,IncheonHub,Uijeongbu,27.66,220.03,300.0,remote_uav_hd_control,46,46,0,0,46,19,0,610,12.81,8.58,5136.9,1,46,0.0,1,0,1
4,7,introduction,low,mid,sparse,5.5,31,1800.0,reactive,29,IncheonHub,Yeouido,16.03,146.01,450.0,remote_uav_hd_control,46,46,0,0,46,32,0,498,13.37,10.51,5132.85,1,46,0.0,0,0,0
120,11,introduction,medium,low,sparse,5.5,31,1800.0,reactive,2,IncheonHub,Jamsil,23.03,185.33,300.0,remote_uav_hd_control,46,46,0,0,46,33,0,687,11.42,6.63,5125.67,1,46,0.0,1,0,0
60,7,growth,high,low,sparse,5.5,31,1800.0,reactive,1,Jamsil,IncheonHub,23.03,194.51,300.0,remote_uav_hd_control,47,47,0,0,47,32,0,625,11.91,7.89,5123.05,1,47,0.0,1,0,0
90,7,maturity,medium,mid,dense,3.0,31,1800.0,reactive,11,GimpoHub,Ansan,18.97,161.13,450.0,remote_uav_hd_control,45,45,0,0,45,34,0,484,13.67,8.79,5121.85,1,45,0.0,0,0,1
164,11,growth,medium,high,sparse,5.5,31,1800.0,reactive,24,Suwon,IncheonHub,31.59,172.01,600.0,remote_uav_hd_control,51,51,0,0,51,42,0,785,14.6,12.18,5121.2,1,51,0.0,0,1,0
158,11,growth,medium,low,dense,3.0,31,1800.0,reactive,29,GimpoHub,Yeouido,8.06,161.64,300.0,remote_uav_hd_control,47,47,0,0,47,30,0,364,6.47,-2.02,5120.17,1,47,0.0,0,0,1
96,7,maturity,high,low,sparse,5.5,31,1800.0,reactive,15,Namyangju,GimpoHub,29.43,213.17,300.0,remote_uav_hd_control,47,47,0,0,47,23,0,624,13.24,8.85,5117.83,1,47,0.0,1,0,0
34,7,introduction,high,high,dense,3.0,31,1800.0,reactive,26,Jamsil,GimpoHub,15.03,214.43,600.0,remote_uav_hd_control,50,50,0,0,50,30,0,524,7.37,-2.33,5116.42,1,50,0.0,1,1,1
82,7,maturity,low,high,dense,3.0,31,1800.0,reactive,21,IncheonHub,GimpoHub,8.25,132.92,600.0,remote_uav_hd_control,42,42,0,0,42,14,0,366,9.39,3.47,5107.98,1,42,0.0,0,1,1
82,7,maturity,low,high,dense,3.0,31,1800.0,reactive,23,IncheonHub,GimpoHub,8.25,132.9,600.0,remote_uav_hd_control,42,42,0,0,42,14,0,366,9.39,3.48,5107.77,1,42,0.0,0,1,1
158,11,growth,medium,low,dense,3.0,31,1800.0,reactive,8,Gangnam,IncheonHub,26.93,172.88,300.0,remote_uav_hd_control,49,49,0,0,49,25,0,799,12.12,6.76,5106.0,1,49,0.0,0,0,1
14,7,introduction,medium,low,dense,3.0,31,1800.0,reactive,6,Jamsil,IncheonHub,23.03,169.25,300.0,remote_uav_hd_control,50,50,0,0,50,26,0,739,12.1,7.56,5104.13,1,50,0.0,0,0,1
174,11,growth,high,mid,dense,3.0,31,1800.0,reactive,8,Gangnam,IncheonHub,26.93,206.7,450.0,remote_uav_hd_control,49,49,0,0,49,24,0,703,11.29,4.46,5090.3,1,49,0.0,1,0,1
112,11,introduction,low,mid,sparse,5.5,31,1800.0,reactive,2,IncheonHub,Jamsil,23.03,143.55,450.0,remote_uav_hd_control,45,45,0,0,45,32,0,899,10.87,4.9,5087.3,1,45,0.0,0,0,0
10,7,introduction,low,high,dense,3.0,31,1800.0,reactive,4,IncheonHub,Yeouido,16.03,146.21,600.0,remote_uav_hd_control,47,47,0,0,47,31,0,683,8.9,2.62,5083.65,1,47,0.0,0,1,1
76,7,maturity,low,mid,sparse,5.5,31,1800.0,reactive,1,Suwon,GimpoHub,23.35,128.29,450.0,remote_uav_hd_control,50,50,0,0,50,29,0,746,13.82,7.6,5078.31,1,50,0.0,0,0,0
156,11,growth,medium,low,sparse,5.5,31,1800.0,reactive,10,Gangnam,GimpoHub,18.68,183.66,300.0,remote_uav_hd_control,46,46,0,0,46,27,0,585,10.37,4.15,5075.89,1,46,0.0,1,0,0
132,11,introduction,high,low,sparse,5.5,31,1800.0,reactive,22,IncheonHub,Jamsil,23.03,205.09,300.0,remote_uav_hd_control,45,45,0,0,45,32,0,627,10.86,6.29,5074.55,1,45,0.0,1,0,0
116,11,introduction,low,high,sparse,5.5,31,1800.0,reactive,24,Jamsil,IncheonHub,23.03,134.67,600.0,remote_uav_hd_control,48,48,0,0,48,35,0,848,12.27,6.62,5073.79,1,48,0.0,0,1,0
42,7,growth,low,mid,dense,3.0,31,1800.0,reactive,8,IncheonHub,GimpoHub,8.25,140.5,450.0,remote_uav_hd_control,44,44,0,0,44,27,0,373,8.54,2.36,5072.62,1,44,0.0,0,0,1
114,11,introduction,low,mid,dense,3.0,31,1800.0,reactive,13,Jamsil,GimpoHub,15.03,144.2,450.0,remote_uav_hd_control,47,47,0,0,47,26,0,732,7.6,-1.15,5070.28,1,47,0.0,0,0,1
68,7,growth,high,high,sparse,5.5,31,1800.0,reactive,1,Jamsil,IncheonHub,23.03,194.51,600.0,remote_uav_hd_control,46,46,0,0,46,32,0,653,11.09,5.28,5068.4,1,46,0.0,1,1,0
76,7,maturity,low,mid,sparse,5.5,31,1800.0,reactive,12,GimpoCity,Yeouido,12.53,126.97,450.0,remote_uav_hd_control,44,44,0,0,44,29,0,463,12.39,7.55,5063.59,1,44,0.0,0,0,0
0,7,introduction,low,low,sparse,5.5,31,1800.0,reactive,14,GimpoHub,IncheonHub,8.25,136.86,300.0,remote_uav_hd_control,48,48,0,0,48,44,0,330,11.08,7.19,5061.2,1,48,0.0,0,0,0
86,7,maturity,medium,low,dense,3.0,31,1800.0,reactive,19,Ansan,GimpoHub,18.97,165.03,300.0,remote_uav_hd_control,45,45,0,0,45,33,0,459,14.29,11.19,5061.0,1,45,0.0,0,0,1
106,7,maturity,high,high,dense,3.0,31,1800.0,reactive,4,Bucheon,IncheonHub,13.25,216.4,600.0,remote_uav_hd_control,42,42,0,0,42,20,0,336,9.69,2.79,5057.58,1,42,0.0,1,1,1
122,11,introduction,medium,low,dense,3.0,31,1800.0,reactive,2,IncheonHub,Jamsil,23.03,185.33,300.0,remote_uav_hd_control,45,45,0,0,45,28,0,745,9.85,4.68,5053.32,1,45,0.0,1,0,1
0,7,introduction,low,low,sparse,5.5,31,1800.0,reactive,4,IncheonHub,Yeouido,16.03,146.21,300.0,remote_uav_hd_control,46,46,0,0,46,35,0,494,13.48,11.9,5049.89,1,46,0.0,0,0,0
160,11,growth,medium,mid,sparse,5.5,31,1800.0,reactive,24,Suwon,IncheonHub,31.59,172.01,450.0,remote_uav_hd_control,50,50,0,0,50,39,0,769,14.81,13.05,5044.32,1,50,0.0,0,0,0
206,11,maturity,high,low,dense,3.0,31,1800.0,reactive,20,Jamsil,GimpoHub,15.03,195.95,300.0,remote_uav_hd_control,44,44,0,0,44,25,0,482,7.89,-2.13,5043.76,1,44,0.0,1,0,1
152,11,growth,low,high,sparse,5.5,31,1800.0,reactive,29,GimpoHub,Yeouido,8.06,127.76,600.0,remote_uav_hd_control,45,45,0,0,45,32,0,483,6.63,-2.68,5040.52,1,45,0.0,0,1,0
72,7,maturity,low,low,sparse,5.5,31,1800.0,reactive,4,Bucheon,IncheonHub,13.25,140.8,300.0,remote_uav_hd_control,40,40,0,0,40,23,0,433,12.09,7.94,5036.56,1,40,0.0,0,0,0
8,7,introduction,low,high,sparse,5.5,31,1800.0,reactive,29,IncheonHub,Yeouido,16.03,146.01,600.0,remote_uav_hd_control,46,46,0,0,46,33,0,524,12.96,8.91,5035.33,1,46,0.0,0,1,0
194,11,maturity,medium,low,dense,3.0,31,1800.0,reactive,7,Uijeongbu,IncheonHub,27.66,172.88,300.0,remote_uav_hd_control,49,49,0,0,49,27,0,766,12.99,9.45,5030.12,1,49,0.0,0,0,1
106,7,maturity,high,high,dense,3.0,31,1800.0,reactive,20,Uijeongbu,GimpoHub,19.42,195.93,600.0,remote_uav_hd_control,51,51,0,0,51,34,0,513,12.16,5.26,5026.52,1,51,0.0,1,1,1
174,11,growth,high,mid,dense,3.0,31,1800.0,reactive,24,Suwon,IncheonHub,31.59,205.68,450.0,remote_uav_hd_control,51,51,0,0,51,32,0,616,14.83,12.57,5024.6,1,51,0.0,1,0,1
146,11,growth,low,low,dense,3.0,31,1800.0,reactive,3,GimpoHub,Suwon,23.35,142.8,300.0,remote_uav_hd_control,49,49,0,0,49,34,0,579,15.77,16.09,5017.36,1,49,0.0,0,0,1
124,11,introduction,medium,mid,sparse,5.5,31,1800.0,reactive,2,IncheonHub,Jamsil,23.03,185.33,450.0,remote_uav_hd_control,45,45,0,0,45,29,0,706,10.91,4.94,5014.68,1,45,0.0,1,0,0
102,7,maturity,high,mid,dense,3.0,31,1800.0,reactive,4,Bucheon,IncheonHub,13.25,216.4,450.0,remote_uav_hd_control,42,42,0,0,42,21,0,331,10.3,3.85,5014.39,1,42,0.0,1,0,1
6,7,introduction,low,mid,dense,3.0,31,1800.0,reactive,12,Yeouido,IncheonHub,16.03,143.05,450.0,remote_uav_hd_control,49,49,0,0,49,33,0,623,12.03,7.39,5012.52,1,49,0.0,0,0,1
128,11,introduction,medium,high,sparse,5.5,31,1800.0,reactive,2,IncheonHub,Jamsil,23.03,185.33,600.0,remote_uav_hd_control,45,45,0,0,45,31,0,717,10.57,4.32,5010.58,1,45,0.0,1,1,0
92,7,maturity,medium,high,sparse,5.5,31,1800.0,reactive,1,Suwon,GimpoHub,23.35,162.44,600.0,remote_uav_hd_control,50,50,0,0,50,28,0,659,12.85,5.59,5008.66,1,50,0.0,0,1,0
150,11,growth,low,mid,dense,3.0,31,1800.0,reactive,30,Yeouido,Suwon,23.05,147.76,450.0,remote_uav_hd_control,49,49,0,0,49,30,0,745,12.04,5.09,5006.82,1,49,0.0,0,0,1
32,7,introduction,high,high,sparse,5.5,31,1800.0,reactive,18,Jamsil,IncheonHub,23.03,214.47,600.0,remote_uav_hd_control,48,48,0,0,48,35,0,523,13.12,9.45,5002.98,1,48,0.0,1,1,0
160,11,growth,medium,mid,sparse,5.5,31,1800.0,reactive,23,Yeouido,IncheonHub,16.03,181.73,450.0,remote_uav_hd_control,44,44,0,0,44,26,0,384,13.66,9.35,4999.34,1,44,0.0,1,0,0
0,7,introduction,low,low,sparse,5.5,31,1800.0,reactive,16,GimpoHub,IncheonHub,8.25,146.29,300.0,remote_uav_hd_control,47,47,0,0,47,43,0,310,11.02,6.81,4993.98,1,47,0.0,0,0,0
200,11,maturity,medium,high,sparse,5.5,31,1800.0,reactive,3,Yeouido,IncheonHub,16.31,189.79,600.0,remote_uav_hd_control,40,40,0,0,40,18,0,452,10.92,5.87,4983.95,1,40,0.0,1,1,0
130,11,introduction,medium,high,dense,3.0,31,1800.0,reactive,19,Yeouido,IncheonHub,16.03,166.66,600.0,remote_uav_hd_control,47,47,0,0,47,30,0,558,10.14,3.1,4982.48,1,47,0.0,0,1,1
4,7,introduction,low,mid,sparse,5.5,31,1800.0,reactive,14,GimpoHub,IncheonHub,8.25,136.86,450.0,remote_uav_hd_control,47,47,0,0,47,42,0,330,10.99,6.18,4978.69,1,47,0.0,0,0,0
74,7,maturity,low,low,dense,3.0,31,1800.0,reactive,12,GimpoCity,Yeouido,12.53,126.97,300.0,remote_uav_hd_control,41,41,0,0,41,26,0,590,8.92,0.92,4971.71,1,41,0.0,0,0,1
30,7,introduction,high,mid,dense,3.0,31,1800.0,reactive,18,Jamsil,IncheonHub,23.03,214.47,450.0,remote_uav_hd_control,49,49,0,0,49,29,0,621,10.97,4.94,4966.67,1,49,0.0,1,0,1
66,7,growth,high,mid,dense,3.0,31,1800.0,reactive,18,Suwon,IncheonHub,31.59,214.47,450.0,remote_uav_hd_control,50,50,0,0,50,31,0,619,14.3,10.8,4962.12,1,50,0.0,1,0,1
44,7,growth,low,high,sparse,5.5,31,1800.0,reactive,11,Pangyo,Yeouido,16.47,143.58,600.0,remote_uav_hd_control,47,47,0,0,47,35,0,636,11.37,5.65,4961.74,1,47,0.0,0,1,0
64,7,growth,high,mid,sparse,5.5,31,1800.0,reactive,21,Gangnam,GimpoHub,18.68,195.93,450.0,remote_uav_hd_control,46,46,0,0,46,36,0,528,10.35,4.34,4958.34,1,46,0.0,1,0,0
92,7,maturity,medium,high,sparse,5.5,31,1800.0,reactive,3,Pyeongtaek,GimpoHub,31.14,182.23,600.0,remote_uav_hd_control,49,49,0,0,49,31,0,675,14.09,7.09,4957.04,1,49,0.0,1,1,0
4,7,introduction,low,mid,sparse,5.5,31,1800.0,reactive,3,IncheonHub,Yeouido,16.03,141.64,450.0,remote_uav_hd_control,46,46,0,0,46,35,0,509,13.58,10.9,4953.9,1,46,0.0,0,0,0
80,7,maturity,low,high,sparse,5.5,31,1800.0,reactive,4,Bucheon,IncheonHub,13.25,140.8,600.0,remote_uav_hd_control,39,39,0,0,39,21,0,446,11.79,6.48,4943.83,1,39,0.0,0,1,0
190,11,maturity,low,high,dense,3.0,31,1800.0,reactive,21,Songdo,GimpoHub,17.04,146.9,600.0,remote_uav_hd_control,45,45,0,0,45,28,0,550,12.27,7.13,4943.65,1,45,0.0,0,1,1
38,7,growth,low,low,dense,3.0,31,1800.0,reactive,19,IncheonHub,GimpoHub,8.25,138.31,300.0,remote_uav_hd_control,43,43,0,0,43,35,0,357,9.55,5.17,4942.56,1,43,0.0,0,0,1
56,7,growth,medium,high,sparse,5.5,31,1800.0,reactive,12,Jamsil,IncheonHub,23.03,184.58,600.0,remote_uav_hd_control,46,46,0,0,46,33,0,688,11.19,5.31,4940.41,1,46,0.0,1,1,0
174,11,growth,high,mid,dense,3.0,31,1800.0,reactive,0,GimpoHub,Gangnam,18.68,217.94,450.0,remote_uav_hd_control,45,45,0,0,45,22,0,546,8.83,1.55,4939.99,1,45,0.0,1,0,1
38,7,growth,low,low,dense,3.0,31,1800.0,reactive,2,IncheonHub,GimpoHub,8.25,138.43,300.0,remote_uav_hd_control,43,43,0,0,43,35,0,357,9.53,5.11,4935.11,1,43,0.0,0,0,1
76,7,maturity,low,mid,sparse,5.5,31,1800.0,reactive,4,Bucheon,IncheonHub,13.25,140.8,450.0,remote_uav_hd_control,39,39,0,0,39,21,0,441,11.9,6.96,4931.31,1,39,0.0,0,0,0
142,11,introduction,high,high,dense,3.0,31,1800.0,reactive,13,Jamsil,GimpoHub,15.03,222.35,600.0,remote_uav_hd_control,47,47,0,0,47,34,0,511,6.95,-1.81,4923.21,1,47,0.0,1,1,1
170,11,growth,high,low,dense,3.0,31,1800.0,reactive,13,Pangyo,GimpoHub,21.93,222.35,300.0,remote_uav_hd_control,45,45,0,0,45,22,0,609,9.46,2.61,4922.64,1,45,0.0,1,0,1
146,11,growth,low,low,dense,3.0,31,1800.0,reactive,30,Yeouido,Suwon,23.05,147.76,300.0,remote_uav_hd_control,48,48,0,0,48,31,0,708,12.94,7.16,4921.84,1,48,0.0,0,0,1
44,7,growth,low,high,sparse,5.5,31,1800.0,reactive,28,GimpoHub,Yeouido,8.06,147.04,600.0,remote_uav_hd_control,44,44,0,0,44,28,0,413,5.65,-3.08,4921.52,1,44,0.0,0,1,0
8,7,introduction,low,high,sparse,5.5,31,1800.0,reactive,16,GimpoHub,IncheonHub,8.25,146.29,600.0,remote_uav_hd_control,47,47,0,0,47,41,0,312,10.9,5.6,4920.81,1,47,0.0,0,1,0
210,11,maturity,high,mid,dense,3.0,31,1800.0,reactive,2,IncheonHub,Uijeongbu,27.66,220.03,450.0,remote_uav_hd_control,44,44,0,0,44,17,0,648,11.89,6.37,4920.77,1,44,0.0,1,0,1
126,11,introduction,medium,mid,dense,3.0,31,1800.0,reactive,0,GimpoHub,Yeouido,8.06,182.52,450.0,remote_uav_hd_control,45,45,0,0,45,28,0,348,5.51,-3.74,4912.7,1,45,0.0,1,0,1
8,7,introduction,low,high,sparse,5.5,31,1800.0,reactive,3,IncheonHub,Yeouido,16.03,141.64,600.0,remote_uav_hd_control,45,45,0,0,45,31,0,538,13.09,9.14,4905.77,1,45,0.0,0,1,0
68,7,growth,high,high,sparse,5.5,31,1800.0,reactive,27,GimpoHub,Gangnam,18.68,199.89,600.0,remote_uav_hd_control,44,44,0,0,44,27,0,566,8.77,2.15,4904.29,1,44,0.0,1,1,0
48,7,growth,medium,low,sparse,5.5,31,1800.0,reactive,12,Jamsil,IncheonHub,23.03,184.58,300.0,remote_uav_hd_control,46,46,0,0,46,33,0,651,12.06,7.9,4899.25,1,46,0.0,1,0,0
112,11,introduction,low,mid,sparse,5.5,31,1800.0,reactive,10,Yeouido,GimpoHub,8.06,142.44,450.0,remote_uav_hd_control,44,44,0,0,44,37,0,438,5.49,-3.86,4897.86,1,44,0.0,0,0,0
148,11,growth,low,mid,sparse,5.5,31,1800.0,reactive,29,GimpoHub,Yeouido,8.06,127.76,450.0,remote_uav_hd_control,44,44,0,0,44,31,0,472,7.45,-1.24,4896.37,1,44,0.0,0,0,0
116,11,introduction,low,high,sparse,5.5,31,1800.0,reactive,19,Yeouido,IncheonHub,16.03,131.1,600.0,remote_uav_hd_control,44,44,0,0,44,36,0,620,12.27,7.16,4895.07,1,44,0.0,0,1,0
74,7,maturity,low,low,dense,3.0,31,1800.0,reactive,21,IncheonHub,GimpoHub,8.25,132.92,300.0,remote_uav_hd_control,39,39,0,0,39,17,0,329,10.94,7.22,4893.8,1,39,0.0,0,0,1
112,11,introduction,low,mid,sparse,5.5,31,1800.0,reactive,17,Yeouido,GimpoHub,8.06,137.58,450.0,remote_uav_hd_control,44,44,0,0,44,37,0,451,5.56,-3.81,4893.23,1,44,0.0,0,0,0
64,7,growth,high,mid,sparse,5.5,31,1800.0,reactive,27,GimpoHub,Gangnam,18.68,199.89,450.0,remote_uav_hd_control,44,44,0,0,44,28,0,555,9.2,3.35,4891.83,1,44,0.0,1,0,0
116,11,introduction,low,high,sparse,5.5,31,1800.0,reactive,13,Jamsil,GimpoHub,15.03,144.2,600.0,remote_uav_hd_control,44,44,0,0,44,32,0,727,7.72,-0.87,4891.5,1,44,0.0,0,1,0
66,7,growth,high,mid,dense,3.0,31,1800.0,reactive,21,Gangnam,GimpoHub,18.68,195.93,450.0,remote_uav_hd_control,45,45,0,0,45,26,0,541,10.54,4.09,4887.97,1,45,0.0,1,0,1
74,7,maturity,low,low,dense,3.0,31,1800.0,reactive,23,IncheonHub,GimpoHub,8.25,132.9,300.0,remote_uav_hd_control,39,39,0,0,39,17,0,329,10.95,7.23,4887.28,1,39,0.0,0,0,1
52,7,growth,medium,mid,sparse,5.5,31,1800.0,reactive,12,Jamsil,IncheonHub,23.03,184.58,450.0,remote_uav_hd_control,46,46,0,0,46,33,0,664,11.73,6.61,4886.53,1,46,0.0,1,0,0
154,11,growth,low,high,dense,3.0,31,1800.0,reactive,23,Yeouido,IncheonHub,16.03,141.15,600.0,remote_uav_hd_control,49,49,0,0,49,34,0,629,11.16,3.64,4885.98,1,49,0.0,0,1,1
86,7,maturity,medium,low,dense,3.0,31,1800.0,reactive,11,GimpoHub,Ansan,18.97,161.13,300.0,remote_uav_hd_control,43,43,0,0,43,32,0,448,14.36,11.24,4885.89,1,43,0.0,0,0,1
214,11,maturity,high,high,dense,3.0,31,1800.0,reactive,7,Uijeongbu,IncheonHub,27.66,206.7,600.0,remote_uav_hd_control,47,47,0,0,47,26,0,728,11.31,5.47,4884.87,1,47,0.0,1,1,1
208,11,maturity,high,mid,sparse,5.5,31,1800.0,reactive,20,Jamsil,GimpoHub,15.03,195.95,450.0,remote_uav_hd_control,43,43,0,0,43,24,0,444,9.74,2.43,4881.04,1,43,0.0,1,0,0
98,7,maturity,high,low,dense,3.0,31,1800.0,reactive,30,Anyang,Hanam,22.62,202.13,300.0,remote_uav_hd_control,47,47,0,0,47,27,0,550,12.81,10.07,4875.22,1,47,0.0,1,0,1
